Cycle#,Sensor_11,Sensor_9,Sensor_12,Sensor_4
68,47.21,9072.54,522.62,1398.97
69,47.31,9068.4,522.0,1395.54
70,47.33,9075.99,522.34,1395.88
71,47.32,9068.0,522.01,1398.68
72,47.33,9070.99,522.15,1404.83
73,47.06,9074.6,522.59,1399.45
74,47.29,9069.21,522.67,1397.47
75,47.28,9077.66,521.76,1403.37
76,47.31,9068.63,522.01,1395.56
77,47.27,9076.65,522.1,1407.11
78,47.33,9074.31,522.03,1395.71
79,47.35,9073.85,521.95,1399.75
80,47.22,9077.19,522.34,1399.13
81,47.29,9068.24,521.96,1403.49
82,47.3,9073.74,521.61,1403.76
83,47.28,9075.82,521.52,1410.41
84,47.49,9072.28,522.13,1397.54
85,47.33,9077.11,522.28,1401.11
86,47.34,9074.73,521.57,1409.26
87,47.18,9077.44,522.16,1402.91
88,47.29,9079.46,521.12,1403.07
89,47.31,9071.17,521.91,1400.39
90,47.53,9078.87,521.94,1401.74
91,47.6,9081.26,522.21,1407.44
92,47.47,9073.35,522.22,1401.2
93,47.32,9078.34,521.53,1404.11
94,47.29,9076.52,521.94,1405.0
95,47.4,9078.37,522.03,1408.11
96,47.31,9067.52,522.2,1402.07
97,47.46,9069.26,521.8,1416.06
98,47.44,9079.36,521.92,1402.65
99,47.38,9079.94,521.43,1405.05
100,47.51,9080.85,521.46,1403.26
101,47.5,9071.98,521.37,1408.92
102,47.44,9080.86,521.93,1407.72
103,47.45,9076.11,522.3,1398.91
104,47.61,9076.83,522.11,1396.56
105,47.37,9073.39,521.46,1406.54
106,47.48,9081.04,521.22,1409.05
107,47.38,9075.56,521.67,1397.23
108,47.39,9082.05,521.32,1410.68
109,47.35,9082.27,521.66,1405.34
110,47.5,9079.21,521.83,1397.98
111,47.42,9081.13,521.23,1405.0
112,47.24,9075.66,521.2,1412.62
113,47.48,9077.37,521.43,1408.3
114,47.54,9081.62,521.37,1415.25
115,47.48,9071.97,520.65,1408.69
116,47.5,9081.53,521.24,1410.1
117,47.43,9076.75,521.7,1405.87
118,47.6,9077.11,520.97,1411.91
119,47.6,9075.14,521.34,1409.28
120,47.45,9077.02,521.48,1411.55
121,47.48,9080.91,521.55,1410.42
122,47.54,9080.9,520.54,1412.71
123,47.57,9082.27,521.33,1414.6
124,47.49,9083.98,522.0,1411.03
125,47.66,9076.55,521.38,1407.79
126,47.6,9082.73,521.4,1410.67
127,47.71,9081.53,521.84,1408.21
128,47.71,9083.23,521.2,1412.73
129,47.57,9075.13,520.91,1407.04
130,47.71,9082.35,520.86,1407.96
131,47.77,9080.63,520.87,1420.19
132,47.59,9082.57,520.66,1424.87
133,47.7,9082.44,520.86,1411.52
134,47.79,9088.16,521.08,1411.83
135,47.72,9085.26,520.51,1412.63
136,47.87,9083.38,520.54,1419.31
137,47.8,9084.08,520.84,1422.48
138,47.77,9083.26,520.57,1421.47
139,48.02,9081.3,520.22,1420.45
140,47.91,9088.53,520.62,1416.68
141,47.96,9083.55,520.57,1412.57
142,47.85,9086.14,520.25,1421.87
143,47.8,9089.16,521.01,1421.25
144,47.92,9087.42,520.49,1415.1
145,48.01,9086.37,520.06,1422.74
146,47.97,9092.16,520.09,1426.24
147,47.98,9084.75,519.94,1426.02
148,47.99,9085.29,520.15,1420.69
149,48.12,9090.23,520.02,1423.59
150,47.95,9086.25,520.08,1425.67
151,47.74,9085.0,519.86,1423.71
152,48.1,9092.08,520.15,1424.4
153,48.12,9097.89,520.19,1431.16
154,48.06,9087.85,519.52,1423.22
155,47.97,9098.38,519.79,1430.01
156,48.35,9090.97,520.09,1431.6
157,48.18,9098.48,519.37,1432.96
158,48.29,9095.15,519.83,1437.88
1,47.2,9063.04,522.42,1391.37
2,47.18,9057.81,522.65,1409.91
3,47.33,9056.65,522.53,1397.54
4,47.19,9067.27,522.21,1396.42
5,47.15,9057.52,522.35,1398.25
6,46.97,9055.37,522.35,1400.48
7,47.22,9049.47,522.3,1398.44
8,47.16,9067.84,522.32,1402.27
9,47.07,9063.14,522.59,1400.12
10,47.04,9055.43,522.28,1400.74
11,47.21,9057.08,522.13,1392.87
12,47.16,9064.49,522.19,1396.65
13,47.2,9057.01,522.63,1395.55
14,47.2,9063.34,523.11,1398.12
15,47.35,9061.9,522.53,1394.38
16,47.15,9062.13,522.46,1393.89
17,47.16,9057.02,522.71,1400.88
18,47.3,9062.05,522.61,1406.51
19,47.14,9058.52,522.21,1399.89
20,47.23,9056.82,522.31,1396.41
21,47.22,9054.32,522.15,1400.84
22,47.12,9057.12,522.42,1396.03
23,47.13,9054.54,522.87,1393.88
24,47.26,9051.35,522.39,1406.26
25,47.36,9058.81,522.76,1399.16
26,47.25,9052.05,522.51,1397.53
27,47.21,9059.07,522.36,1395.56
28,47.13,9059.0,522.55,1400.69
29,47.13,9059.82,521.76,1398.68
30,47.16,9058.95,522.36,1397.7
31,47.05,9058.14,522.3,1396.89
32,47.14,9056.41,522.52,1403.01
33,47.26,9055.39,522.41,1400.78
34,47.16,9060.24,522.34,1390.82
35,47.21,9064.02,522.72,1396.24
36,47.37,9060.26,522.28,1398.65
37,47.13,9064.85,522.39,1399.04
38,47.11,9064.66,522.35,1398.42
39,47.16,9059.85,522.85,1400.02
40,47.13,9052.98,522.81,1402.52
41,47.19,9055.5,522.0,1402.66
42,47.14,9057.95,522.59,1402.43
43,47.17,9054.4,522.04,1398.94
44,47.44,9061.58,522.32,1400.49
45,47.16,9056.6,522.39,1397.49
46,47.13,9058.95,521.72,1403.21
47,47.2,9054.49,522.36,1394.22
48,47.24,9058.78,522.43,1396.17
49,47.24,9061.49,522.66,1402.59
50,47.34,9061.67,521.85,1399.0
51,47.2,9061.15,522.15,1397.22
52,47.26,9056.88,522.22,1402.92
53,47.31,9056.28,521.84,1393.6
54,47.19,9073.82,521.58,1403.39
55,47.28,9061.45,522.08,1399.69
56,47.34,9058.45,522.27,1392.32
57,47.19,9064.05,522.65,1396.11
58,47.01,9058.52,522.56,1394.52
59,47.15,9059.68,522.69,1398.98
60,47.22,9054.93,522.68,1394.38
61,47.33,9063.35,522.21,1396.3
62,47.26,9059.58,522.2,1396.19
63,47.17,9060.93,522.71,1397.2
64,47.17,9063.85,522.65,1393.84
65,47.06,9060.5,522.56,1403.07
66,47.29,9066.32,521.91,1397.46
67,47.33,9049.32,522.53,1407.56
68,47.19,9060.4,522.19,1395.15
69,47.33,9059.13,522.18,1395.81
70,46.99,9057.66,522.8,1400.05
71,47.3,9057.89,522.08,1399.9
72,47.37,9056.23,521.97,1398.18
73,47.12,9065.99,522.3,1406.88
74,47.04,9053.02,521.83,1408.11
75,47.07,9062.57,522.05,1403.82
76,47.05,9054.07,522.4,1399.72
77,47.31,9058.98,522.06,1396.77
78,47.23,9056.35,522.13,1396.5
79,47.28,9058.01,522.3,1399.42
80,47.25,9057.38,522.26,1396.54
81,47.16,9056.13,522.53,1407.25
82,47.26,9061.87,522.48,1401.64
83,47.33,9061.75,522.36,1402.18
84,47.39,9055.0,521.86,1397.6
85,47.15,9053.83,522.14,1401.49
86,47.13,9061.72,522.1,1401.22
87,47.14,9067.01,522.21,1397.32
88,47.09,9059.92,522.31,1402.9
89,47.25,9057.27,522.03,1400.32
90,47.32,9058.08,522.06,1397.15
91,47.28,9059.8,521.61,1395.06
92,47.33,9057.2,522.18,1391.34
93,47.21,9054.91,522.18,1399.69
94,47.49,9059.23,522.11,1399.85
95,47.12,9054.98,522.44,1391.34
96,47.38,9060.66,522.3,1395.81
97,47.13,9049.64,521.88,1400.53
98,47.36,9058.6,522.27,1401.72
99,47.29,9058.63,522.17,1395.97
100,47.26,9057.93,522.32,1400.26
101,47.31,9064.03,521.59,1402.98
102,47.24,9054.08,522.66,1401.17
103,47.31,9055.95,521.75,1399.28
104,47.22,9060.42,521.69,1398.41
105,47.15,9060.87,521.6,1403.97
106,47.43,9055.11,521.92,1404.25
107,47.25,9057.05,521.87,1403.38
108,47.34,9065.47,522.47,1396.58
109,47.47,9056.69,522.06,1402.55
110,47.13,9068.88,522.0,1406.25
111,47.08,9055.15,522.17,1409.16
112,47.32,9052.49,522.33,1405.23
113,47.45,9062.32,522.31,1398.14
114,47.26,9057.24,522.21,1403.2
115,47.46,9051.95,521.87,1396.37
116,47.28,9057.68,521.71,1396.1
117,47.38,9056.82,521.64,1399.41
118,47.27,9060.45,522.19,1403.76
119,47.39,9056.51,522.01,1403.84
120,47.36,9057.94,522.14,1402.52
121,47.28,9063.61,522.07,1403.22
122,47.29,9059.45,521.58,1402.71
123,47.41,9060.72,522.22,1404.42
124,47.3,9061.42,522.16,1397.0
125,47.17,9066.73,521.69,1397.6
126,47.34,9059.63,522.22,1401.24
127,47.17,9054.58,522.28,1398.11
128,47.29,9060.23,522.12,1401.05
129,47.22,9061.19,521.17,1401.19
130,47.29,9059.13,521.91,1401.71
131,47.35,9058.74,522.09,1402.75
132,47.26,9058.48,521.69,1399.16
133,47.29,9055.74,522.34,1402.53
134,47.31,9060.95,521.79,1397.17
135,47.29,9062.22,522.29,1400.67
136,47.3,9059.0,521.68,1398.29
137,47.34,9061.74,521.95,1394.91
138,47.41,9053.81,521.78,1399.29
139,47.35,9057.99,522.26,1398.9
140,47.43,9063.03,521.92,1402.27
141,47.39,9057.14,521.65,1399.21
142,47.29,9065.38,522.17,1404.14
143,47.32,9055.04,521.98,1410.27
144,47.32,9061.27,521.82,1398.11
145,47.5,9056.31,522.48,1402.98
146,47.17,9051.09,521.65,1400.02
147,47.49,9062.11,521.81,1400.17
148,47.41,9063.75,522.39,1391.66
149,47.2,9062.18,521.73,1407.4
150,47.61,9056.77,521.88,1405.9
151,47.37,9056.38,521.32,1399.71
152,47.62,9063.32,521.34,1406.12
153,47.58,9059.76,522.04,1398.14
154,47.44,9063.87,521.8,1402.48
155,47.47,9053.83,522.04,1407.71
156,47.28,9061.27,521.65,1406.28
157,47.41,9055.99,521.78,1408.52
158,47.54,9054.0,521.43,1398.19
159,47.45,9066.24,521.65,1406.27
160,47.4,9055.21,521.66,1404.36
161,47.46,9053.11,522.15,1409.91
162,47.55,9059.61,522.0,1403.82
163,47.35,9058.78,521.96,1403.75
164,47.27,9064.28,521.76,1406.39
165,47.54,9060.84,521.49,1406.71
166,47.49,9060.18,521.6,1413.01
167,47.49,9050.57,522.22,1410.44
168,47.29,9060.2,522.16,1402.62
169,47.43,9061.79,521.22,1412.88
170,47.57,9065.48,522.16,1401.72
171,47.3,9059.04,521.67,1399.5
172,47.33,9063.83,520.96,1400.21
173,47.62,9057.5,521.6,1407.57
174,47.65,9065.96,521.3,1405.46
175,47.6,9057.99,521.94,1410.57
176,47.56,9060.81,521.53,1406.87
177,47.41,9060.2,521.49,1398.33
178,47.42,9060.55,521.23,1404.84
179,47.67,9066.41,521.33,1410.92
180,47.39,9064.73,521.42,1409.72
181,47.51,9064.51,521.28,1403.43
182,47.65,9056.87,521.07,1403.75
183,47.55,9059.43,521.97,1412.53
184,47.51,9053.34,521.27,1405.93
185,47.51,9058.72,521.38,1403.91
186,47.57,9055.41,521.33,1406.41
187,47.55,9060.57,521.32,1404.1
188,47.7,9055.6,521.43,1401.12
189,47.56,9049.89,521.1,1413.48
190,47.73,9064.48,521.47,1403.57
191,47.53,9053.69,521.47,1411.98
192,47.54,9053.82,520.94,1407.14
193,47.62,9060.05,521.06,1412.8
194,47.5,9056.39,521.66,1405.65
195,47.65,9060.57,521.44,1409.92
196,47.57,9054.93,520.79,1412.13
197,47.64,9063.52,521.4,1410.07
198,47.54,9056.1,521.54,1416.63
199,47.63,9066.47,521.19,1418.39
200,47.66,9054.92,520.82,1413.03
201,47.66,9054.58,521.13,1410.45
202,47.65,9057.64,521.27,1407.87
203,47.58,9056.74,520.79,1415.19
204,47.67,9059.25,521.3,1408.69
205,47.7,9055.49,521.16,1412.51
206,47.65,9065.06,521.58,1409.29
207,47.66,9053.79,520.9,1414.38
208,47.6,9058.21,520.26,1409.99
209,47.76,9047.88,521.06,1405.62
210,47.8,9052.99,520.83,1413.19
211,47.54,9061.15,521.2,1418.27
212,47.54,9053.66,520.87,1414.68
213,47.84,9058.08,521.26,1412.55
214,47.61,9060.02,521.27,1419.95
215,47.87,9053.16,521.24,1414.73
216,47.81,9056.16,521.0,1421.8
217,47.83,9067.55,520.97,1415.76
218,47.91,9058.16,520.67,1424.43
219,47.79,9063.14,520.47,1411.71
220,47.73,9053.31,520.68,1422.97
221,47.91,9060.67,520.54,1418.26
222,47.74,9056.97,521.1,1416.66
223,47.81,9057.51,520.3,1411.61
224,47.83,9062.35,520.46,1414.86
225,47.98,9056.12,520.97,1418.5
226,47.71,9055.12,521.12,1415.17
227,47.91,9054.44,520.34,1409.57
228,47.76,9056.58,520.56,1413.37
229,47.67,9054.46,521.53,1428.51
230,47.94,9060.34,520.51,1420.94
231,47.91,9060.54,520.75,1423.59
232,47.67,9055.01,520.35,1415.79
233,47.86,9053.46,520.15,1416.7
234,47.82,9061.94,520.03,1420.76
235,48.0,9051.79,520.94,1420.9
236,47.82,9061.31,520.21,1416.92
237,48.08,9057.49,519.74,1410.64
238,47.98,9048.05,519.98,1423.18
239,48.05,9052.34,520.15,1422.03
240,47.98,9054.2,520.42,1424.97
241,47.67,9049.94,520.29,1424.73
242,48.07,9049.52,520.01,1427.35
243,48.13,9054.42,519.72,1421.55
244,47.88,9055.49,520.39,1419.28
245,48.1,9054.54,519.83,1422.32
246,48.09,9052.91,519.77,1430.25
247,48.06,9049.92,519.96,1424.21
248,48.14,9051.89,520.07,1427.26
249,48.01,9048.4,519.37,1428.19
250,48.17,9055.61,519.96,1427.77
251,48.16,9044.42,519.82,1426.78
252,48.23,9053.35,519.83,1426.03
253,48.33,9052.47,519.95,1425.3
254,48.11,9053.98,519.97,1430.12
255,48.29,9057.26,519.99,1429.98
256,48.22,9041.98,519.48,1433.99
1,47.21,9059.4,522.64,1402.34
2,47.14,9065.97,522.29,1401.33
3,47.06,9061.19,522.82,1398.87
4,47.12,9060.55,523.31,1387.93
5,47.22,9064.86,522.54,1397.29
6,47.26,9060.16,522.6,1397.98
7,47.18,9066.62,522.33,1406.01
8,47.13,9066.85,522.2,1397.07
9,47.29,9061.75,522.55,1396.05
10,47.12,9070.63,522.09,1400.35
11,47.27,9054.8,522.1,1398.69
12,47.3,9061.05,522.16,1404.15
13,47.25,9063.67,522.2,1399.37
14,47.13,9070.42,522.17,1395.7
15,47.24,9062.51,522.47,1396.66
16,47.17,9066.42,521.96,1398.9
17,46.98,9059.86,522.83,1393.7
18,47.05,9064.85,522.78,1400.7
19,47.43,9067.02,522.82,1395.54
20,47.27,9065.74,522.38,1405.51
21,47.11,9067.49,522.78,1408.07
22,47.15,9059.01,522.01,1398.95
23,47.21,9074.08,522.28,1405.64
24,47.2,9068.9,522.1,1400.66
25,47.11,9062.56,521.76,1397.31
26,47.27,9065.92,522.44,1403.91
27,46.94,9067.49,522.45,1404.14
28,47.27,9064.2,522.3,1400.8
29,47.07,9070.61,522.27,1396.1
30,47.12,9063.39,522.26,1393.06
31,47.17,9066.92,522.17,1393.44
32,47.2,9063.22,522.1,1392.99
33,47.16,9064.15,522.44,1402.32
34,47.12,9063.86,522.56,1402.53
35,47.38,9069.29,522.87,1397.95
36,46.98,9061.17,522.62,1395.97
37,47.1,9063.29,522.56,1395.16
38,47.09,9064.13,522.08,1399.56
39,47.15,9068.76,521.83,1401.82
40,47.11,9063.92,521.92,1398.57
41,47.11,9066.93,522.5,1395.16
42,47.26,9065.6,522.12,1401.27
43,47.11,9070.42,522.51,1402.6
44,47.21,9067.51,522.91,1397.36
45,47.03,9066.32,521.88,1395.63
46,47.25,9062.27,522.08,1403.93
47,47.12,9067.96,522.16,1392.74
48,47.19,9064.46,522.3,1400.99
49,47.13,9074.41,522.78,1398.19
50,47.27,9068.01,522.04,1395.11
51,47.13,9065.73,521.58,1402.21
52,47.31,9070.87,522.27,1399.8
53,47.32,9070.73,522.3,1401.24
54,47.39,9059.96,521.42,1392.59
55,47.31,9062.56,521.78,1397.11
56,47.12,9070.0,522.98,1394.51
57,47.3,9071.83,522.32,1400.94
58,47.38,9066.39,521.97,1405.6
59,47.09,9059.17,522.17,1401.18
60,47.21,9065.73,522.05,1394.72
61,47.14,9074.97,522.27,1408.5
62,47.21,9068.86,522.19,1398.9
63,47.31,9064.02,522.09,1410.9
64,47.3,9066.69,522.3,1394.21
65,47.34,9063.53,522.02,1405.33
66,47.13,9066.95,522.08,1394.33
67,47.41,9063.9,522.43,1400.62
68,47.28,9066.72,522.55,1392.88
69,47.41,9064.23,521.9,1390.08
70,47.21,9067.28,522.28,1403.26
71,47.02,9063.79,522.21,1396.32
72,47.07,9061.26,521.7,1402.9
73,47.35,9067.24,522.09,1404.29
74,47.29,9065.72,522.32,1392.6
75,47.37,9065.57,523.06,1400.37
76,47.23,9064.43,522.21,1400.9
77,47.31,9067.2,522.18,1395.13
78,47.38,9065.91,522.18,1404.65
79,47.25,9074.28,522.52,1401.6
80,47.06,9068.67,522.32,1395.98
81,47.06,9063.06,522.49,1402.91
82,47.23,9066.23,522.17,1404.18
83,47.17,9068.74,522.8,1396.24
84,47.34,9071.49,521.81,1395.91
85,47.25,9063.16,522.5,1401.33
86,47.23,9061.62,522.49,1397.12
87,47.19,9067.96,522.3,1401.77
88,47.23,9066.32,522.84,1400.54
89,47.33,9065.1,522.51,1404.45
90,47.29,9069.86,522.35,1403.15
91,47.25,9072.76,522.23,1407.84
92,47.36,9064.32,521.85,1392.23
93,47.47,9064.29,522.31,1402.2
94,47.52,9062.86,522.39,1403.6
95,47.37,9060.47,521.5,1397.43
96,47.15,9063.25,521.84,1401.09
97,47.29,9066.85,522.26,1402.92
98,47.38,9062.83,521.8,1396.84
99,47.34,9070.58,522.16,1404.53
100,47.33,9065.13,522.0,1401.92
101,47.13,9068.19,521.61,1399.9
102,47.43,9067.14,522.57,1402.69
103,47.34,9069.72,521.76,1404.6
104,47.32,9065.11,521.97,1398.75
105,47.51,9069.89,521.47,1404.37
106,47.37,9067.26,522.13,1409.09
107,47.19,9071.69,522.25,1405.92
108,47.24,9068.11,522.34,1401.48
109,47.42,9070.17,522.65,1414.4
110,47.29,9070.64,522.04,1403.36
111,47.43,9065.79,522.14,1411.44
112,47.25,9068.96,521.81,1401.81
113,47.29,9070.94,521.78,1405.17
114,47.3,9067.87,522.05,1410.45
115,47.44,9072.23,522.12,1404.52
116,47.38,9068.4,522.49,1399.63
117,47.46,9069.67,521.84,1407.32
118,47.16,9066.11,522.47,1395.94
119,47.22,9072.34,521.89,1408.39
120,47.49,9075.81,521.7,1399.21
121,47.42,9064.84,522.27,1402.36
122,47.29,9075.41,521.96,1399.27
123,47.39,9069.75,522.47,1405.05
124,47.39,9066.84,522.23,1405.08
125,47.52,9080.3,521.82,1406.34
126,47.5,9066.69,521.56,1411.11
127,47.44,9065.45,522.23,1405.95
128,47.44,9078.83,522.32,1404.22
129,47.39,9076.92,521.55,1402.94
130,47.36,9072.96,521.89,1406.25
131,47.57,9070.68,521.75,1401.11
132,47.52,9077.3,521.75,1411.1
133,47.27,9069.49,521.9,1401.96
134,47.26,9067.37,521.98,1400.58
135,47.35,9082.19,522.26,1407.0
136,47.39,9074.92,521.46,1406.68
137,47.53,9074.0,521.59,1401.39
138,47.3,9072.75,521.74,1411.46
139,47.43,9077.18,521.85,1408.4
140,47.3,9069.57,521.28,1399.76
141,47.21,9074.54,521.83,1413.07
142,47.4,9077.58,521.77,1408.59
143,47.45,9069.37,521.69,1405.27
144,47.39,9072.16,521.72,1401.06
145,47.32,9066.15,521.82,1399.62
146,47.48,9069.55,521.76,1406.7
147,47.53,9081.37,521.37,1404.59
148,47.49,9077.78,521.97,1405.85
149,47.37,9076.72,521.38,1402.6
150,47.4,9066.87,521.81,1405.4
151,47.58,9081.54,521.63,1404.79
152,47.47,9074.22,521.46,1401.36
153,47.51,9085.46,521.52,1415.96
154,47.61,9073.82,521.37,1412.01
155,47.41,9074.98,521.71,1414.5
156,47.47,9076.75,521.47,1413.24
157,47.59,9069.95,521.75,1407.19
158,47.67,9075.93,520.98,1411.36
159,47.47,9079.76,521.36,1412.21
160,47.63,9076.05,521.41,1405.85
161,47.41,9078.76,521.64,1403.99
162,47.66,9079.58,520.77,1410.46
163,47.55,9078.05,521.34,1403.14
164,47.56,9082.87,520.83,1415.32
165,47.55,9081.83,521.29,1417.79
166,47.56,9080.28,520.99,1409.8
167,47.58,9080.98,521.24,1407.03
168,47.47,9078.34,521.1,1420.46
169,47.64,9083.5,520.78,1409.48
170,47.78,9080.44,521.02,1409.65
171,47.81,9087.05,520.96,1411.85
172,47.45,9082.22,521.33,1420.82
173,47.74,9081.05,520.91,1408.5
174,47.76,9079.87,521.26,1416.84
175,47.58,9085.55,521.35,1414.65
176,47.72,9085.48,521.35,1412.74
177,47.61,9085.37,520.94,1410.96
178,47.62,9088.07,520.75,1419.35
179,47.63,9090.19,520.79,1409.71
180,47.77,9084.74,520.74,1413.38
181,47.79,9086.48,521.43,1412.54
182,47.49,9084.66,520.93,1415.35
183,47.66,9085.92,520.93,1417.87
184,47.69,9085.1,520.88,1414.17
185,47.75,9089.57,520.79,1414.65
186,47.85,9091.74,521.16,1420.9
187,47.59,9098.16,520.74,1415.94
188,47.87,9092.04,520.79,1422.6
189,47.7,9093.48,521.0,1416.07
190,47.81,9092.34,520.86,1417.1
191,47.76,9088.84,520.75,1410.03
192,47.8,9084.48,520.11,1419.79
193,47.77,9087.06,521.01,1415.5
194,47.96,9089.81,519.99,1425.64
195,47.77,9101.84,520.73,1422.83
196,47.94,9094.9,520.67,1417.23
197,47.81,9099.43,520.44,1419.36
198,48.02,9086.83,520.39,1424.51
199,48.01,9092.46,520.28,1424.43
200,48.03,9094.81,519.99,1426.1
201,48.04,9096.77,520.53,1415.24
202,48.07,9098.73,520.49,1422.52
203,47.84,9096.51,520.43,1426.57
204,48.13,9094.7,520.23,1436.65
205,47.98,9100.79,520.43,1426.06
206,47.96,9098.91,520.64,1425.61
207,48.13,9099.45,520.12,1426.49
208,48.12,9101.7,519.5,1420.91
209,48.05,9109.37,520.5,1427.12
210,48.0,9109.62,519.87,1422.21
211,48.14,9097.78,520.18,1433.16
212,47.97,9110.6,520.55,1427.67
213,48.23,9109.27,520.18,1422.89
214,48.28,9107.27,519.72,1433.3
1,47.39,9062.79,521.98,1403.88
2,47.26,9065.1,522.48,1401.49
3,47.38,9060.38,522.65,1404.37
4,47.39,9066.63,522.38,1395.88
5,47.15,9066.16,521.8,1400.11
6,47.32,9066.56,522.38,1404.26
7,47.38,9066.45,522.18,1399.55
8,47.46,9064.2,522.15,1397.54
9,47.16,9068.56,522.13,1396.15
10,46.94,9058.86,521.96,1394.31
11,47.27,9065.92,521.87,1401.42
12,47.16,9059.34,522.4,1396.97
13,47.11,9066.23,521.79,1395.69
14,47.01,9069.23,522.16,1394.82
15,47.31,9070.49,522.47,1394.65
16,47.33,9062.83,522.66,1389.4
17,47.1,9064.41,522.43,1395.88
18,47.12,9058.29,522.21,1396.3
19,47.38,9061.12,522.46,1395.01
20,47.12,9065.94,522.7,1403.8
21,47.18,9064.54,522.21,1398.66
22,47.06,9066.3,522.49,1409.48
23,47.24,9060.99,522.37,1401.51
24,47.21,9063.43,522.18,1399.38
25,47.04,9058.03,522.26,1390.8
26,47.21,9063.8,522.44,1396.71
27,47.44,9063.6,522.13,1395.44
28,47.31,9065.02,522.05,1400.78
29,47.1,9066.41,522.45,1396.77
30,47.3,9057.96,522.73,1393.3
31,47.28,9067.04,521.99,1398.14
32,47.2,9060.82,521.79,1399.54
33,47.24,9059.03,522.48,1398.03
34,47.33,9070.98,522.62,1401.23
35,47.15,9067.72,522.66,1393.4
36,47.31,9057.89,522.45,1406.3
37,47.11,9064.29,522.06,1395.63
38,47.24,9068.09,522.41,1403.58
39,47.29,9067.03,522.2,1403.94
40,47.1,9061.16,522.27,1402.27
41,47.33,9069.62,522.23,1398.46
42,47.13,9060.38,522.2,1396.98
43,47.07,9068.92,521.94,1398.16
44,47.05,9063.5,522.01,1400.69
45,47.16,9063.39,522.12,1406.77
46,47.21,9067.78,522.69,1404.53
47,47.24,9062.28,521.99,1394.9
48,47.27,9068.76,522.09,1396.86
49,47.2,9063.1,522.41,1408.52
50,47.23,9064.86,522.22,1400.48
51,47.16,9075.25,522.16,1400.15
52,47.28,9074.72,522.75,1401.76
53,47.29,9063.24,522.26,1400.43
54,47.15,9062.43,522.06,1399.05
55,47.1,9063.16,522.16,1400.9
56,47.12,9067.49,522.82,1391.58
57,47.16,9067.11,522.52,1403.2
58,47.22,9067.43,522.39,1402.41
59,47.23,9072.79,522.31,1398.39
60,47.23,9064.01,522.15,1392.42
61,47.34,9068.8,522.13,1399.36
62,47.14,9061.83,522.32,1403.23
63,47.18,9069.38,522.46,1398.86
64,47.32,9072.85,522.11,1399.85
65,47.35,9071.08,522.83,1392.72
66,47.3,9060.34,522.32,1406.96
67,47.23,9065.13,522.41,1404.21
68,47.19,9058.48,522.09,1401.44
69,47.26,9068.0,522.32,1396.62
70,47.27,9067.82,522.97,1401.9
71,47.29,9065.38,521.69,1399.17
72,47.2,9065.25,521.78,1400.71
73,47.17,9064.3,522.8,1397.73
74,47.39,9073.84,522.45,1400.9
75,47.24,9067.46,522.27,1400.42
76,47.31,9072.87,522.3,1396.48
77,47.18,9075.06,522.2,1399.73
78,47.41,9073.42,522.36,1391.09
79,47.26,9066.65,521.95,1397.4
80,47.15,9071.21,522.39,1395.96
81,47.25,9073.68,522.31,1396.2
82,47.38,9071.72,522.5,1404.42
83,47.26,9070.49,522.17,1399.29
84,47.18,9072.69,522.48,1403.77
85,47.24,9074.13,522.51,1400.3
86,47.27,9070.56,522.13,1393.24
87,47.11,9062.92,522.77,1398.08
88,47.18,9072.06,522.18,1405.22
89,47.2,9067.82,522.04,1400.71
90,47.27,9066.63,522.58,1408.35
91,47.15,9069.24,521.86,1407.43
92,47.24,9067.31,522.2,1402.49
93,47.35,9063.22,522.04,1401.94
94,47.39,9072.58,522.26,1400.85
95,47.53,9071.52,522.33,1396.02
96,47.3,9069.29,522.03,1403.77
97,47.21,9085.69,522.12,1401.46
98,47.31,9075.13,522.46,1404.85
99,47.38,9077.33,522.27,1404.64
100,47.33,9071.62,522.07,1397.66
101,47.38,9079.94,521.8,1402.75
102,47.27,9066.87,522.46,1404.51
103,47.36,9069.21,522.0,1402.82
104,47.27,9075.12,522.45,1397.78
105,47.29,9075.79,522.44,1397.38
106,47.4,9074.22,522.1,1402.06
107,47.37,9070.54,522.48,1399.73
108,47.53,9069.45,521.81,1403.39
109,47.33,9072.5,522.05,1399.29
110,47.28,9074.73,522.22,1398.75
111,47.33,9077.72,522.59,1402.74
112,47.1,9080.95,522.23,1404.72
113,47.21,9074.51,522.0,1395.82
114,47.25,9067.8,522.17,1396.42
115,47.36,9078.93,522.1,1393.97
116,47.42,9078.73,522.76,1404.9
117,47.36,9073.18,521.88,1406.38
118,47.35,9071.96,521.63,1399.51
119,47.06,9072.92,522.07,1390.45
120,47.31,9068.99,522.27,1401.07
121,47.3,9069.27,522.38,1399.93
122,47.38,9077.56,522.15,1400.63
123,47.2,9069.93,521.99,1396.62
124,47.24,9075.13,521.84,1405.08
125,47.34,9083.28,522.38,1397.73
126,47.22,9078.74,522.14,1400.93
127,47.31,9079.14,522.58,1407.52
128,47.44,9077.31,522.11,1406.02
129,47.23,9085.25,522.12,1398.93
130,47.24,9077.04,522.59,1402.09
131,47.47,9079.77,521.88,1395.28
132,47.44,9075.46,522.22,1396.18
133,47.43,9085.2,522.47,1399.92
134,47.27,9089.17,521.89,1399.67
135,47.27,9076.2,521.27,1397.59
136,47.4,9079.84,521.84,1405.06
137,47.3,9080.62,522.01,1403.65
